total elements,cutoff clustering,allelic mismatches,number partitions ,silhouette,noise silhouette low,noise silhouette av,noise silhouette up,noise aWallace1 low,noise aWallace1 av,noise aWallace1 up,noise aWallace2 low,noise aWallace2 av,noise aWallace2 up,nAUC silhouette low,nAUC silhouette av,nAUC silhouette up,nAUC aWallace1 low,nAUC aWallace1 av,nAUC aWallace1 up,nAUC aWallace2 low,nAUC aWallace2 av,nAUC aWallace2 up
1665,0.164705887,214.9411825,404,0.78173,0.758037,0.77862,0.79845,0.995667,0.99951,1,0.973083,0.997778,1,0.840714,0.854817,0.869505,1,1,1,0.991525,0.997872,1
1665,0.168851197,220.3508121,403,0.781964,0.75667,0.780638,0.799509,0.995815,0.999199,1,0.991508,0.998999,1,0.840543,0.855644,0.870719,1,1,1,0.991834,0.998111,1
1665,0.17016317,222.0629369,402,0.782824,0.762064,0.782863,0.80073,0.995844,0.999054,1,0.991479,0.999041,1,0.8424,0.855858,0.871607,1,1,1,0.990071,0.997944,1
1665,0.171802774,224.2026201,401,0.783721,0.762064,0.783782,0.802613,0.995874,0.998805,1,0.991449,0.999231,1,0.842808,0.856182,0.871876,1,1,1,0.99158,0.998042,1
1665,0.175273865,228.7323938,400,0.783664,0.761662,0.783136,0.80285,0.995963,0.99858,1,0.991215,0.999171,1,0.842885,0.857021,0.871942,1,1,1,0.993865,0.998737,1
1665,0.17596899,229.639532,399,0.783473,0.761805,0.782686,0.800162,0.995669,0.998834,1,0.997426,0.999402,1,0.84328,0.857184,0.87237,1,1,1,0.995039,0.999035,1
1665,0.176153854,229.8807795,398,0.785345,0.761805,0.782686,0.800162,0.997437,0.999559,1,0.995659,0.998358,1,0.843686,0.857586,0.872835,1,1,1,0.99325,0.997995,1
1665,0.176923081,230.8846207,397,0.785629,0.761805,0.782963,0.800162,0.997437,0.999585,1,0.995453,0.99831,1,0.844431,0.85798,0.872882,1,1,1,0.993945,0.998284,1
1665,0.182316124,237.9225418,396,0.784439,0.763961,0.786468,0.800391,0.950113,0.997056,1,0.990613,0.999103,1,0.845262,0.858651,0.872425,1,1,1,0.994661,0.998782,1
1665,0.182662532,238.3746043,395,0.784782,0.763961,0.786701,0.800391,0.950141,0.997031,1,0.995306,0.999203,1,0.845349,0.858734,0.872494,1,1,1,0.994661,0.998782,1
1665,0.182945743,238.7441946,394,0.787754,0.763961,0.786701,0.800391,0.951543,0.997883,1,0.993839,0.998585,1,0.845605,0.859233,0.872915,1,1,1,0.991867,0.998097,1
1665,0.183217853,239.0992982,393,0.788494,0.763961,0.787018,0.80092,0.951712,0.997489,1,0.993663,0.998596,1,0.845846,0.859572,0.873274,1,1,1,0.992592,0.99833,1
1665,0.186915889,243.9252351,392,0.789265,0.76702,0.787354,0.801914,0.95174,0.997909,1,0.994253,0.998836,1,0.846714,0.859937,0.873722,1,1,1,0.994243,0.998873,1
1665,0.187548041,244.7501935,391,0.789794,0.76702,0.787782,0.801914,0.951768,0.997438,1,0.995667,0.998967,1,0.84701,0.860225,0.87402,1,1,1,0.995341,0.999187,1
1665,0.193146423,252.056082,390,0.790042,0.769726,0.788911,0.803104,0.951423,0.990611,1,0.995609,0.999614,1,0.847382,0.860625,0.875129,1,1,1,0.997039,0.999523,1
1665,0.194272444,253.5255394,389,0.789918,0.772484,0.789142,0.803104,0.951507,0.990626,1,0.995521,0.999627,1,0.847369,0.860655,0.875134,1,1,1,0.99702,0.9995,1
1665,0.195065543,254.5605336,388,0.788485,0.772484,0.789259,0.803136,0.95179,0.990328,1,0.995169,0.999491,1,0.847364,0.860535,0.874866,1,1,1,0.996833,0.999329,1
1665,0.196911201,256.9691173,387,0.789716,0.774583,0.790068,0.808143,0.951077,0.983228,1,0.99517,0.999479,1,0.847393,0.860642,0.87576,1,1,1,0.996883,0.999321,1
1665,0.19937937,260.1900779,386,0.790643,0.774842,0.790621,0.809649,0.951027,0.977997,1,0.997349,0.999613,1,0.847704,0.860931,0.876057,1,1,1,0.997227,0.999342,1
1665,0.203389823,265.423719,385,0.791292,0.776946,0.792799,0.807663,0.998147,0.999717,1,0.951712,0.981319,1,0.848605,0.861291,0.875333,1,1,1,0.92388,0.967343,1
1665,0.211746529,276.3292203,384,0.792031,0.780413,0.79246,0.804984,0.998315,0.99964,1,0.951663,0.989408,1,0.849377,0.861718,0.875206,1,1,1,0.966597,0.9947,1
1665,0.211838007,276.4485991,383,0.79256,0.780413,0.79246,0.804984,0.9984,0.999683,1,0.951583,0.989368,1,0.849602,0.861882,0.875428,1,1,1,0.966608,0.994684,1
1665,0.213622287,278.7770845,382,0.791769,0.780383,0.792774,0.808744,0.997868,0.999421,1,0.951507,0.990793,1,0.848195,0.861829,0.875266,1,1,1,0.981011,0.996717,1
1665,0.214738503,280.2337464,381,0.792335,0.780747,0.793099,0.808796,0.997784,0.999332,1,0.951816,0.993174,1,0.848379,0.862069,0.875288,1,1,1,0.984569,0.997564,1
1665,0.215564206,281.3112888,380,0.793034,0.781144,0.793225,0.808796,0.997812,0.999296,1,0.951986,0.994598,1,0.848614,0.862268,0.875614,1,1,1,0.985965,0.998154,1
1665,0.217324048,283.6078826,379,0.791766,0.78117,0.79355,0.808999,0.997448,0.999259,1,0.951879,0.995515,1,0.848913,0.862287,0.875509,1,1,1,0.995003,0.999274,1
1665,0.218266249,284.8374549,378,0.794725,0.777008,0.793564,0.805753,0.998065,0.999659,1,0.950988,0.994233,1,0.849928,0.863075,0.876402,1,1,1,0.995053,0.999141,1
1665,0.21989122,286.9580421,377,0.795849,0.777008,0.793831,0.806516,0.998149,0.999603,1,0.951077,0.996135,1,0.850683,0.863488,0.876799,1,1,1,0.996883,0.999377,1
1665,0.220484748,287.7325961,376,0.796552,0.777081,0.793995,0.806053,0.998178,0.999585,1,0.951134,0.99616,1,0.850861,0.863662,0.876825,1,1,1,0.996883,0.999377,1
1665,0.221874997,289.5468711,375,0.796711,0.776803,0.794249,0.806053,0.997199,0.99949,1,0.951081,0.997629,1,0.851029,0.86376,0.876925,1,1,1,0.99687,0.999361,1
1665,0.223346308,291.4669319,374,0.796833,0.783034,0.795762,0.808925,0.996948,0.999398,1,0.951027,0.997738,1,0.851052,0.864066,0.878364,1,1,1,0.996971,0.999381,1
1665,0.22471042,293.2470981,373,0.795625,0.783034,0.796007,0.808743,0.99706,0.999479,1,0.95076,0.997658,1,0.85081,0.863917,0.878169,1,1,1,0.996518,0.999253,1
1665,0.22730799,296.636927,372,0.796366,0.782938,0.796025,0.809923,0.997451,0.999327,1,0.998119,0.999112,1,0.851727,0.864048,0.877298,1,1,1,0.99708,0.999369,1
1665,0.22773838,297.1985859,371,0.797192,0.782938,0.796141,0.810485,0.997368,0.999338,1,0.998007,0.99909,1,0.852065,0.864297,0.877563,1,1,1,0.99707,0.999352,1
1665,0.227867588,297.3672023,370,0.797096,0.782938,0.796141,0.810485,0.997648,0.999489,1,0.997727,0.998961,1,0.852029,0.864273,0.877554,1,1,1,0.996932,0.999242,1
1665,0.228083789,297.6493446,369,0.796873,0.782938,0.796141,0.810485,0.997928,0.99963,1,0.997447,0.998821,1,0.852068,0.864296,0.877551,1,1,1,0.996678,0.999102,1
1665,0.232738554,303.723813,368,0.797099,0.779293,0.796548,0.81034,0.9967,0.999428,1,0.997671,0.999031,1,0.851903,0.86451,0.878162,1,1,1,0.997277,0.999373,1
1665,0.233616039,304.8689309,367,0.796915,0.779838,0.796545,0.810301,0.996784,0.999423,1,0.997756,0.99904,1,0.851956,0.864578,0.878319,1,1,1,0.997451,0.999451,1
1665,0.236220479,308.2677251,366,0.796295,0.782385,0.796913,0.810489,0.997092,0.999466,1,0.997364,0.998965,1,0.851892,0.864528,0.878264,1,1,1,0.997154,0.999198,1
1665,0.237654328,310.138898,365,0.797106,0.783717,0.797015,0.810866,0.99712,0.999399,1,0.997336,0.999517,1,0.85204,0.864717,0.878373,1,1,1,0.997154,0.999198,1
1665,0.238610044,311.3861074,364,0.79733,0.78402,0.797259,0.809354,0.996451,0.999349,1,0.997224,0.999511,1,0.851183,0.864682,0.879345,1,1,1,0.997024,0.999207,1
1665,0.240525901,313.8863008,363,0.797654,0.787093,0.797486,0.809711,0.996479,0.999308,1,0.997196,0.999596,1,0.85129,0.864845,0.879565,1,1,1,0.997232,0.999293,1
1665,0.243243247,317.4324373,362,0.796035,0.787412,0.797786,0.810101,0.996592,0.999416,1,0.99759,0.999445,1,0.85133,0.864751,0.879397,1,1,1,0.996865,0.999011,1
1665,0.243599683,317.8975863,361,0.795731,0.787412,0.797786,0.810101,0.997011,0.999626,1,0.997171,0.999235,1,0.851233,0.864754,0.879558,1,1,1,0.996624,0.998808,0.999986
1665,0.244186044,318.6627874,360,0.796418,0.78454,0.796596,0.810451,0.996483,0.99924,1,0.997143,0.999136,1,0.852721,0.865157,0.878732,1,1,1,0.996276,0.998792,0.999986
1665,0.245356038,320.1896296,359,0.796813,0.78454,0.796645,0.810862,0.996427,0.999225,1,0.997087,0.999194,1,0.85292,0.865308,0.878912,1,1,1,0.996638,0.999016,1
1665,0.247303545,322.7311262,358,0.795735,0.784969,0.796716,0.810914,0.996595,0.999247,1,0.996976,0.99925,1,0.852711,0.865258,0.878983,1,1,1,0.996639,0.999083,1
1665,0.247656256,323.1914141,357,0.79658,0.784969,0.796704,0.810914,0.996567,0.999246,1,0.997228,0.999317,1,0.852768,0.865516,0.879099,1,1,1,0.99667,0.999123,1
1665,0.253302246,330.559431,356,0.797687,0.788688,0.797737,0.809001,0.983769,0.998534,1,0.99776,0.999564,1,0.852186,0.865507,0.877967,1,1,1,0.997153,0.999249,0.99998
1665,0.254066616,331.5569339,355,0.798147,0.788688,0.797746,0.809001,0.983553,0.998521,1,0.997704,0.999568,1,0.852277,0.865699,0.878377,1,1,1,0.99723,0.999305,1
1665,0.254276842,331.8312788,354,0.798126,0.788688,0.797746,0.809001,0.983608,0.998552,1,0.997648,0.999543,1,0.852409,0.865773,0.87851,1,1,1,0.997234,0.9993,1
1665,0.255417943,333.3204156,353,0.79754,0.788688,0.797856,0.809001,0.983718,0.998466,1,0.997537,0.999558,1,0.852582,0.865823,0.878836,1,1,1,0.997686,0.99932,1
1665,0.25601241,334.0961951,352,0.797915,0.787098,0.797922,0.809001,0.983746,0.998401,1,0.997621,0.999573,1,0.852913,0.865963,0.879333,1,1,1,0.997695,0.999354,1
1665,0.257387251,335.8903626,351,0.798366,0.784298,0.79736,0.809696,0.984805,0.99875,1,0.997565,0.999594,1,0.853102,0.866023,0.880016,1,1,1,0.997797,0.999408,1
1665,0.257819116,336.4539464,350,0.798695,0.784298,0.797467,0.809514,0.984833,0.998711,1,0.997537,0.99961,1,0.853155,0.866115,0.880057,1,1,1,0.997797,0.999408,1
1665,0.260169506,339.5212053,349,0.798346,0.784283,0.797562,0.809678,0.984572,0.998647,1,0.996784,0.999298,1,0.853205,0.866131,0.880049,1,1,1,0.997016,0.998983,0.99998
1665,0.262128323,342.0774615,348,0.797913,0.784521,0.797549,0.809956,0.98471,0.997744,1,0.99712,0.999376,1,0.853218,0.866094,0.879958,1,1,1,0.99714,0.999089,1
1665,0.264751554,345.500778,347,0.795811,0.785936,0.79755,0.807118,0.985481,0.998318,1,0.99782,0.999219,1,0.854136,0.866293,0.87964,1,1,1,0.995955,0.998643,0.999973
1665,0.266666681,348.0000187,346,0.796553,0.785936,0.797635,0.806263,0.985674,0.997442,1,0.997625,0.999272,1,0.854135,0.86636,0.879853,1,1,1,0.995883,0.998752,1
1665,0.267027855,348.4713508,345,0.798112,0.785936,0.797635,0.806263,0.985949,0.997592,1,0.997347,0.999144,1,0.854366,0.866674,0.880084,1,1,1,0.995688,0.998637,1
1665,0.270769238,353.3538556,344,0.798244,0.788113,0.797954,0.808679,0.985868,0.995937,1,0.997291,0.999545,1,0.853135,0.866196,0.880423,1,1,1,0.996613,0.998926,0.999979
1665,0.271013349,353.6724204,343,0.797524,0.788113,0.797954,0.808679,0.986364,0.996196,1,0.99679,0.999304,1,0.853037,0.86612,0.880142,1,1,1,0.996328,0.998637,0.999979
1665,0.272868216,356.0930219,342,0.797365,0.789007,0.797986,0.807408,0.986529,0.994978,1,0.996623,0.999375,1,0.852996,0.866146,0.880164,1,1,1,0.996491,0.998759,1
1665,0.274131268,357.7413047,341,0.797844,0.789007,0.797936,0.807489,0.986584,0.994729,1,0.996567,0.999413,1,0.85349,0.866291,0.880347,1,1,1,0.996461,0.998837,1
1665,0.275172949,359.1006984,340,0.797928,0.789475,0.798008,0.807178,0.986694,0.994001,1,0.996735,0.999486,1,0.853603,0.866359,0.880419,1,1,1,0.996486,0.99887,1
1665,0.276744187,361.151164,339,0.796513,0.789304,0.797949,0.807178,0.98719,0.993722,1,0.996346,0.999352,1,0.85342,0.866157,0.880126,1,1,1,0.995869,0.998591,0.999985
1665,0.278764486,363.7876542,338,0.798002,0.787243,0.796896,0.809316,0.998236,0.998773,1,0.985404,0.993534,1,0.855187,0.866971,0.879946,1,1,1,0.976843,0.991464,0.999869
1665,0.279230773,364.3961588,337,0.796878,0.788121,0.796927,0.809316,0.998402,0.998778,1,0.98524,0.99385,1,0.854966,0.866841,0.879932,1,1,1,0.976704,0.991404,0.999807
1665,0.279752702,365.0772761,336,0.796843,0.787989,0.796875,0.809316,0.998677,0.998889,1,0.984969,0.994078,1,0.85515,0.866839,0.879912,1,1,1,0.976629,0.991354,0.999834
1665,0.280410737,365.9360118,335,0.796884,0.787989,0.796875,0.809316,0.998815,0.998956,1,0.984833,0.994008,1,0.85507,0.866877,0.879913,1,1,1,0.976693,0.991353,0.999775
1665,0.282525033,368.6951681,334,0.798441,0.786885,0.796772,0.808254,0.967761,0.998458,1,0.985088,0.994605,1,0.855587,0.86737,0.880587,1,1,1,0.980358,0.994709,0.999967
1665,0.283018857,369.3396084,333,0.798445,0.786518,0.796727,0.808254,0.968001,0.998559,1,0.984843,0.994789,1,0.855666,0.867479,0.880694,1,1,1,0.981148,0.995016,0.999966
1665,0.283410132,369.8502223,332,0.79766,0.786518,0.796727,0.808254,0.968268,0.998691,1,0.984572,0.994647,1,0.85555,0.86744,0.880755,1,1,1,0.983542,0.995481,0.99998
1665,0.288253486,376.1707992,331,0.797603,0.786957,0.797115,0.807078,0.968244,0.996493,1,0.985867,0.996662,1,0.854469,0.867301,0.880855,1,1,1,0.991908,0.998098,1
1665,0.288506657,376.5011874,330,0.797692,0.786957,0.797115,0.807078,0.968298,0.99652,1,0.985813,0.996634,1,0.854648,0.867382,0.88099,1,1,1,0.991906,0.998089,1
1665,0.302253306,394.4405643,329,0.797923,0.783178,0.793797,0.803945,0.963584,0.985622,1,0.998677,0.999683,1,0.85554,0.868135,0.881594,1,1,1,0.996444,0.999187,1
1665,0.303432137,395.9789388,328,0.791162,0.785378,0.794136,0.805034,0.998878,0.999719,1,0.967591,0.985923,1,0.854345,0.867218,0.8803,1,1,1,0.94526,0.977406,0.99998
1665,0.30505836,398.1011598,327,0.790312,0.785665,0.793703,0.805034,0.998878,0.999708,1,0.968208,0.987466,1,0.854057,0.86646,0.879681,1,1,1,0.951071,0.984732,1
1665,0.305384606,398.5269108,326,0.79018,0.785665,0.793703,0.805034,0.999038,0.999796,1,0.968053,0.987396,1,0.854045,0.866431,0.879671,1,1,1,0.951074,0.984668,0.99998
1665,0.305555552,398.7499954,325,0.79067,0.785665,0.793703,0.805034,0.999092,0.999825,1,0.968001,0.987372,1,0.854343,0.866629,0.879788,1,1,1,0.951103,0.984694,0.99998
1665,0.311778277,406.8706515,324,0.789978,0.779241,0.79206,0.801239,0.995105,0.999503,1,0.968164,0.992412,1,0.853157,0.865331,0.878487,1,1,1,0.997606,0.999353,1
1665,0.315503865,411.7325438,323,0.79071,0.778504,0.790324,0.799823,0.994391,0.999358,1,0.968194,0.994505,1,0.85367,0.865726,0.878406,1,1,1,0.997478,0.99932,1
1665,0.316199362,412.6401674,322,0.790353,0.778511,0.79009,0.799823,0.994763,0.999437,1,0.967832,0.994316,1,0.853695,0.865681,0.878374,1,1,1,0.996948,0.999107,1
1665,0.322352946,420.6705945,321,0.789175,0.778585,0.788399,0.799136,0.991626,0.998877,1,0.967729,0.997553,1,0.853865,0.865675,0.878307,1,1,1,0.997413,0.999263,1
1665,0.324303418,423.2159605,320,0.789216,0.777573,0.787845,0.798665,0.994104,0.998583,1,0.967625,0.99881,1,0.853883,0.865368,0.879714,1,1,1,0.997582,0.999297,1
1665,0.327134401,426.9103933,319,0.789062,0.777534,0.786957,0.798543,0.99105,0.998026,1,0.967549,0.998797,1,0.854075,0.86549,0.879973,1,1,1,0.997461,0.999271,1
1665,0.328947365,429.2763113,318,0.788297,0.775972,0.786154,0.798543,0.991553,0.997948,1,0.998558,0.999531,1,0.854055,0.865457,0.879852,1,1,1,0.997069,0.999091,1
1665,0.329696029,430.2533178,317,0.7885,0.775972,0.786014,0.797762,0.991606,0.997889,1,0.998505,0.999555,1,0.854108,0.865513,0.879843,1,1,1,0.997364,0.999201,1
1665,0.33076331,431.6461196,316,0.781775,0.775972,0.785696,0.797325,0.995101,0.999444,1,0.994998,0.997854,1,0.852293,0.864591,0.880016,1,1,1,0.991339,0.996827,1
1665,0.33644861,439.0654361,315,0.781755,0.773634,0.783794,0.795038,0.989185,0.998399,1,0.99439,0.998262,1,0.852064,0.865,0.878586,1,1,1,0.990419,0.996627,1
1665,0.340821058,444.7714807,314,0.782131,0.773768,0.783366,0.795929,0.989003,0.997691,1,0.994363,0.99856,1,0.852218,0.86513,0.878825,1,1,1,0.990449,0.996668,1
1665,0.342064708,446.3944439,313,0.782401,0.772611,0.782782,0.795929,0.989031,0.997386,1,0.994178,0.998739,1,0.852308,0.8652,0.878863,1,1,1,0.990404,0.996595,0.999945
1665,0.344531238,449.6132656,312,0.782255,0.772611,0.782518,0.79642,0.989163,0.997169,1,0.994153,0.998883,1,0.852275,0.865187,0.878838,1,1,1,0.990535,0.996545,0.999945
1665,0.345916808,451.4214344,311,0.780642,0.774826,0.78287,0.792135,0.988387,0.996766,1,0.994314,0.999172,1,0.851096,0.864497,0.877712,1,1,1,0.990682,0.996379,0.999831
1665,0.346333861,451.9656886,310,0.781036,0.774826,0.78287,0.792135,0.988414,0.996781,1,0.994288,0.999161,1,0.851136,0.864602,0.877773,1,1,1,0.990682,0.99638,0.999831
1665,0.347484291,453.4669998,309,0.781262,0.773639,0.782572,0.792135,0.988676,0.996378,1,0.993997,0.999228,1,0.851158,0.864575,0.877863,1,1,1,0.990565,0.996375,0.999942
1665,0.348228037,454.4375883,308,0.782173,0.773639,0.782632,0.792135,0.98886,0.996413,1,0.993919,0.999184,1,0.851278,0.864774,0.877885,1,1,1,0.99042,0.996299,0.999902
1665,0.348909646,455.327088,307,0.783224,0.774492,0.782494,0.791956,0.989149,0.996231,1,0.993628,0.99909,1,0.851493,0.864958,0.878036,1,1,1,0.990291,0.996154,0.999834
1665,0.348998457,455.4429864,306,0.782902,0.774492,0.782494,0.791956,0.99104,0.997352,1,0.991732,0.998309,1,0.851161,0.864813,0.877854,1,1,1,0.987461,0.994806,0.99962
1665,0.350116193,456.9016319,305,0.781633,0.774492,0.782473,0.791956,0.991828,0.997676,1,0.990944,0.998031,1,0.851032,0.864623,0.877642,1,1,1,0.986881,0.994441,0.999528
1665,0.3515625,458.7890625,304,0.782048,0.77419,0.782461,0.791956,0.991855,0.997499,1,0.991024,0.998221,1,0.851222,0.864639,0.877775,1,1,1,0.987623,0.99483,0.999684
1665,0.355919003,464.4742989,303,0.779425,0.772804,0.781397,0.790369,0.994833,0.998911,1,0.990248,0.996973,1,0.851023,0.864255,0.877333,1,1,1,0.981791,0.992214,0.999365
1665,0.356206626,464.8496469,302,0.77938,0.772804,0.781397,0.790369,0.994938,0.99897,1,0.990144,0.996927,1,0.851176,0.864297,0.877437,1,1,1,0.981658,0.992172,0.999505
1665,0.35996896,469.7594928,301,0.779381,0.770575,0.780462,0.790051,0.996978,0.999024,1,0.989987,0.996948,1,0.851411,0.863842,0.877099,1,1,1,0.982928,0.993257,0.999772
1665,0.360000014,469.8000183,300,0.77973,0.770575,0.780462,0.790051,0.998397,0.999678,1,0.98858,0.996184,1,0.85153,0.863787,0.877084,1,1,1,0.981074,0.992316,0.99982
1665,0.365116268,476.4767297,299,0.780539,0.770853,0.780166,0.7906,0.994633,0.999275,1,0.989003,0.997379,1,0.852036,0.864103,0.877425,1,1,1,0.981211,0.992482,0.999839
1665,0.367716521,479.8700599,298,0.78099,0.769919,0.779954,0.790875,0.994503,0.999101,1,0.988977,0.997944,1,0.8522,0.864266,0.877604,1,1,1,0.981212,0.992507,0.999846
1665,0.368833214,481.3273443,297,0.780762,0.769919,0.779753,0.790222,0.994582,0.998965,1,0.988821,0.998292,1,0.852065,0.864199,0.877471,1,1,1,0.981218,0.992489,0.999846
1665,0.37411207,488.2162514,296,0.780468,0.77108,0.779518,0.791034,0.991623,0.998263,1,0.989558,0.999209,1,0.852042,0.864828,0.878422,1,1,1,0.983098,0.99321,0.999775
1665,0.374608159,488.8636475,295,0.780652,0.77108,0.779518,0.791034,0.991649,0.998276,1,0.989532,0.999196,1,0.852202,0.864953,0.878483,1,1,1,0.983296,0.993392,0.999805
1665,0.375384629,489.8769408,294,0.778109,0.77108,0.779507,0.791034,0.992745,0.998747,1,0.988728,0.998659,1,0.85187,0.864577,0.878048,1,1,1,0.98244,0.992731,0.999448
1665,0.379202515,494.8592821,293,0.778261,0.771316,0.77917,0.79086,0.992771,0.998052,1,0.991855,0.999197,1,0.851883,0.864512,0.877853,1,1,1,0.982775,0.992987,0.999555
1665,0.379337549,495.0355014,292,0.77886,0.771956,0.779088,0.79086,0.992797,0.997934,1,0.991855,0.999227,1,0.85202,0.864675,0.877975,1,1,1,0.982776,0.992988,0.999555
1665,0.382239372,498.8223805,291,0.778294,0.771785,0.778956,0.79086,0.993294,0.997922,1,0.99123,0.999045,1,0.851733,0.864265,0.877252,1,1,1,0.98322,0.993236,0.999473
1665,0.382492125,499.1522231,290,0.778403,0.771785,0.778947,0.79086,0.99345,0.997857,1,0.991073,0.99899,1,0.851932,0.864303,0.877302,1,1,1,0.983081,0.993201,0.999401
1665,0.382581651,499.2690546,289,0.779083,0.771785,0.778947,0.79086,0.994546,0.998439,1,0.989981,0.998474,1,0.852023,0.864382,0.877381,1,1,1,0.981294,0.992493,0.999376
1665,0.38402459,501.15209,288,0.777929,0.769253,0.778851,0.79086,0.996242,0.999156,1,0.988296,0.997869,1,0.851828,0.864081,0.877055,1,1,1,0.980587,0.991533,0.999064
1665,0.384734005,502.0778765,287,0.778463,0.770704,0.778387,0.787385,0.996217,0.999094,1,0.988089,0.997783,1,0.85226,0.864229,0.877981,1,1,1,0.980655,0.991849,0.999402
1665,0.384914458,502.3133677,286,0.778783,0.770704,0.778387,0.787385,0.996243,0.999108,1,0.988063,0.997771,1,0.852377,0.864308,0.877991,1,1,1,0.980724,0.991883,0.999402
1665,0.385214001,502.7042713,285,0.778563,0.770704,0.778387,0.787385,0.996399,0.999191,1,0.987908,0.997697,1,0.852324,0.864273,0.877986,1,1,1,0.980711,0.991822,0.999385
1665,0.390749604,509.9282332,284,0.777553,0.769246,0.778043,0.787251,0.990661,0.998384,1,0.994294,0.998485,1,0.852459,0.864172,0.877436,1,1,1,0.981166,0.992334,0.999493
1665,0.392996103,512.8599144,283,0.77752,0.768966,0.77765,0.786041,0.990739,0.997986,1,0.994216,0.998735,1,0.852427,0.864116,0.877159,1,1,1,0.98152,0.992616,0.99954
1665,0.395223409,515.7665487,282,0.777546,0.769264,0.777288,0.785945,0.993232,0.999047,1,0.991206,0.997594,1,0.852518,0.86402,0.876932,1,1,1,0.978043,0.990626,0.999479
1665,0.402866244,525.7404484,281,0.777538,0.765465,0.776614,0.789545,0.973975,0.997552,1,0.992615,0.99857,1,0.851253,0.86375,0.8766,1,1,1,0.977404,0.991601,0.999596
1665,0.406201541,530.093011,280,0.777926,0.765465,0.776072,0.790678,0.973832,0.996819,1,0.992408,0.998986,1,0.851109,0.863771,0.876651,1,1,1,0.977965,0.991825,0.999575
1665,0.407349497,531.5910936,279,0.778471,0.765465,0.775794,0.790913,0.973857,0.99626,1,0.992408,0.999042,1,0.851179,0.86391,0.877012,1,1,1,0.977966,0.991832,0.999575
1665,0.409591198,534.5165134,278,0.778849,0.765458,0.775301,0.786811,0.973908,0.994963,1,0.992383,0.999195,1,0.851246,0.863991,0.877071,1,1,1,0.978171,0.991919,0.999809
1665,0.410534471,535.7474847,277,0.779286,0.765458,0.775232,0.786811,0.973836,0.994557,1,0.992305,0.999285,1,0.851331,0.864134,0.877238,1,1,1,0.978211,0.992245,0.999837
1665,0.41089493,536.2178837,276,0.779114,0.763482,0.774857,0.786811,0.973937,0.994338,1,0.994079,0.999288,1,0.851289,0.864128,0.877207,1,1,1,0.978185,0.992197,0.999812
1665,0.411718756,537.2929766,275,0.779386,0.760557,0.774459,0.786811,0.943307,0.993337,1,0.996061,0.999282,1,0.85136,0.864184,0.877247,1,1,1,0.978175,0.992181,0.999812
1665,0.412908256,538.8452741,274,0.775064,0.760557,0.773964,0.786673,0.948599,0.994711,1,0.990505,0.996213,1,0.850507,0.863761,0.876875,1,1,1,0.971521,0.987956,0.998926
1665,0.416537881,543.5819347,273,0.773309,0.75237,0.772163,0.786673,0.922331,0.991534,1,0.989992,0.996763,1,0.850093,0.863463,0.876532,1,1,1,0.971452,0.987817,0.998869
1665,0.419180214,547.0301793,272,0.773205,0.74641,0.767802,0.784828,0.92117,0.98404,1,0.993052,0.998189,1,0.851133,0.863478,0.87649,1,1,1,0.970984,0.987699,0.999212
1665,0.420597494,548.8797297,271,0.773764,0.744989,0.767177,0.784828,0.921194,0.983117,1,0.993026,0.998258,1,0.851317,0.863623,0.87668,1,1,1,0.970984,0.987702,0.999212
1665,0.421256781,549.7400992,270,0.77347,0.744989,0.766995,0.782801,0.921242,0.982997,1,0.992975,0.998398,1,0.851284,0.86358,0.876654,1,1,1,0.970985,0.987692,0.999203
1665,0.421960771,550.6588062,269,0.773014,0.744437,0.766403,0.782801,0.917103,0.981713,1,0.992666,0.998284,1,0.851216,0.863532,0.876628,1,1,1,0.970879,0.987519,0.999194
1665,0.422291994,551.0910522,268,0.769376,0.744311,0.765551,0.782801,0.918767,0.980892,1,0.990868,0.997594,1,0.85005,0.86272,0.876325,1,1,1,0.969282,0.986673,0.998675
1665,0.422480613,551.3372,267,0.764066,0.744311,0.765551,0.782801,0.922619,0.983202,1,0.986731,0.995809,1,0.8491,0.862029,0.875888,1,1,1,0.966667,0.983875,0.996934
1665,0.424100161,553.4507101,266,0.76453,0.743783,0.764852,0.78364,0.922738,0.981412,1,0.986603,0.996156,1,0.848082,0.861053,0.874206,1,1,1,0.969025,0.986238,0.998655
1665,0.424359977,553.78977,265,0.76669,0.743783,0.764852,0.78364,0.923523,0.981864,1,0.985765,0.995777,1,0.848417,0.861302,0.874529,1,1,1,0.968656,0.985879,0.998393
1665,0.425465852,555.2329369,264,0.766756,0.743533,0.763525,0.78364,0.92357,0.978411,1,0.985843,0.996255,1,0.848671,0.861462,0.874961,1,1,1,0.969245,0.986585,0.998684
1665,0.426677078,556.8135868,263,0.76484,0.743153,0.762882,0.78148,0.933491,0.982622,1,0.975366,0.991696,1,0.848279,0.861225,0.874821,1,1,1,0.957081,0.980544,0.997331
1665,0.428346455,558.9921238,262,0.764624,0.741087,0.761396,0.781724,0.934633,0.980074,1,0.974174,0.99198,1,0.848171,0.860994,0.874655,1,1,1,0.962201,0.98314,0.997421
1665,0.428904414,559.7202603,261,0.764196,0.740953,0.760716,0.781266,0.932662,0.979395,1,0.974179,0.992457,1,0.847967,0.860915,0.874369,1,1,1,0.962659,0.983383,0.997601
